epoch, i, loss
58, 6, 0.9554
58, 7, 0.9581
58, 8, 0.9594
58, 9, 0.9573
58, 10, 0.9556
58, 11, 0.9537
58, 12, 0.9559
58, 13, 0.9544
58, 14, 0.9550
58, 15, 0.9564
58, 16, 0.9587
58, 17, 0.9602
58, 18, 0.9553
58, 19, 0.9561
58, 20, 0.9653
58, 21, 0.9531
58, 22, 0.9572
58, 23, 0.9574
58, 24, 0.9611
58, 25, 0.9590
58, 26, 0.9614
58, 27, 0.9555
58, 28, 0.9576
58, 29, 0.9515
58, 30, 0.9568
58, 31, 0.9565
58, 32, 0.9555
58, 33, 0.9576
58, 34, 0.9553
58, 35, 0.9571
58, 36, 0.9570
58, 37, 0.9557
58, 38, 0.9558
58, 39, 0.9581
58, 40, 0.9559
58, 41, 0.9587
58, 42, 0.9531
59, 0, 0.9531
59, 1, 0.9566
59, 2, 0.9522
59, 3, 0.9623
59, 4, 0.9571
59, 5, 0.9577
59, 6, 0.9553
59, 7, 0.9559
59, 8, 0.9595
59, 9, 0.9547
59, 10, 0.9575
59, 11, 0.9574
59, 12, 0.9555
59, 13, 0.9539
59, 14, 0.9540
59, 15, 0.9574
59, 16, 0.9545
59, 17, 0.9563
59, 18, 0.9552
59, 19, 0.9533
59, 20, 0.9589
59, 21, 0.9531
59, 22, 0.9557
59, 23, 0.9577
59, 24, 0.9594
59, 25, 0.9502
59, 26, 0.9538
59, 27, 0.9557
59, 28, 0.9534
59, 29, 0.9489
59, 30, 0.9526
59, 31, 0.9565
59, 32, 0.9554
59, 33, 0.9578
59, 34, 0.9523
59, 35, 0.9509
59, 36, 0.9568
59, 37, 0.9505
59, 38, 0.9603
59, 39, 0.9472
59, 40, 0.9561
59, 41, 0.9498
59, 42, 0.9561
60, 0, 0.9539
60, 1, 0.9505
60, 2, 0.9538
60, 3, 0.9542
60, 4, 0.9563
60, 5, 0.9542
60, 6, 0.9553
60, 7, 0.9566
60, 8, 0.9505
60, 9, 0.9533
60, 10, 0.9523
60, 11, 0.9484
60, 12, 0.9556
60, 13, 0.9603
60, 14, 0.9581
60, 15, 0.9574
60, 16, 0.9521
60, 17, 0.9526
60, 18, 0.9531
60, 19, 0.9572
60, 20, 0.9466
60, 21, 0.9484
60, 22, 0.9541
60, 23, 0.9507
60, 24, 0.9543
60, 25, 0.9543
60, 26, 0.9590
60, 27, 0.9577
60, 28, 0.9519
60, 29, 0.9492
60, 30, 0.9535
60, 31, 0.9506
60, 32, 0.9539
60, 33, 0.9532
60, 34, 0.9558
60, 35, 0.9555
60, 36, 0.9493
60, 37, 0.9499
60, 38, 0.9514
60, 39, 0.9492
60, 40, 0.9574
60, 41, 0.9513
60, 42, 0.9569
61, 0, 0.9482
61, 1, 0.9522
61, 2, 0.9529
61, 3, 0.9509
61, 4, 0.9555
61, 5, 0.9530
61, 6, 0.9530
61, 7, 0.9484
61, 8, 0.9576
61, 9, 0.9523
61, 10, 0.9538
61, 11, 0.9513
61, 12, 0.9531
61, 13, 0.9497
61, 14, 0.9502
61, 15, 0.9435
61, 16, 0.9480
61, 17, 0.9562
61, 18, 0.9508
61, 19, 0.9534
61, 20, 0.9529
61, 21, 0.9483
61, 22, 0.9512
61, 23, 0.9463
61, 24, 0.9564
61, 25, 0.9468
61, 26, 0.9495
61, 27, 0.9445
61, 28, 0.9519
61, 29, 0.9525
61, 30, 0.9416
61, 31, 0.9483
61, 32, 0.9480
61, 33, 0.9454
61, 34, 0.9501
61, 35, 0.9553
61, 36, 0.9531
61, 37, 0.9493
61, 38, 0.9564
61, 39, 0.9548
61, 40, 0.9483
61, 41, 0.9542
61, 42, 0.9506
62, 0, 0.9506
62, 1, 0.9505
62, 2, 0.9508
62, 3, 0.9494
62, 4, 0.9490
62, 5, 0.9502
62, 6, 0.9556
62, 7, 0.9514
62, 8, 0.9460
62, 9, 0.9521
62, 10, 0.9522
62, 11, 0.9530
62, 12, 0.9439
62, 13, 0.9468
62, 14, 0.9504
62, 15, 0.9464
62, 16, 0.9478
62, 17, 0.9518
62, 18, 0.9540
62, 19, 0.9524
62, 20, 0.9474
62, 21, 0.9550
62, 22, 0.9502
62, 23, 0.9542
62, 24, 0.9490
62, 25, 0.9488
62, 26, 0.9496
62, 27, 0.9528
62, 28, 0.9472
62, 29, 0.9476
62, 30, 0.9531
62, 31, 0.9526
62, 32, 0.9416
62, 33, 0.9464
62, 34, 0.9459
62, 35, 0.9442
62, 36, 0.9487
62, 37, 0.9437
62, 38, 0.9455
62, 39, 0.9489
62, 40, 0.9507
62, 41, 0.9390
62, 42, 0.9533
63, 0, 0.9502
63, 1, 0.9499
63, 2, 0.9496
63, 3, 0.9410
63, 4, 0.9466
63, 5, 0.9533
63, 6, 0.9434
63, 7, 0.9439
63, 8, 0.9514
63, 9, 0.9509
63, 10, 0.9459
63, 11, 0.9436
63, 12, 0.9383
63, 13, 0.9437
63, 14, 0.9477
63, 15, 0.9500
63, 16, 0.9414
63, 17, 0.9476
63, 18, 0.9471
63, 19, 0.9520
63, 20, 0.9481
63, 21, 0.9480
63, 22, 0.9452
63, 23, 0.9524
63, 24, 0.9507
63, 25, 0.9446
63, 26, 0.9476
63, 27, 0.9431
63, 28, 0.9438
63, 29, 0.9469
63, 30, 0.9455
63, 31, 0.9462
63, 32, 0.9462
63, 33, 0.9451
63, 34, 0.9461
63, 35, 0.9447
63, 36, 0.9450
63, 37, 0.9455
63, 38, 0.9486
63, 39, 0.9419
63, 40, 0.9468
63, 41, 0.9463
63, 42, 0.9483
64, 0, 0.9451
64, 1, 0.9444
64, 2, 0.9443
64, 3, 0.9440
64, 4, 0.9387
64, 5, 0.9442
64, 6, 0.9453
64, 7, 0.9500
64, 8, 0.9423
64, 9, 0.9508
64, 10, 0.9460
64, 11, 0.9412
64, 12, 0.9438
64, 13, 0.9505
64, 14, 0.9482
64, 15, 0.9494
64, 16, 0.9406
64, 17, 0.9462
64, 18, 0.9422
64, 19, 0.9470
64, 20, 0.9433
64, 21, 0.9409
64, 22, 0.9454
64, 23, 0.9447
64, 24, 0.9463
64, 25, 0.9454
64, 26, 0.9348
64, 27, 0.9448
64, 28, 0.9372
64, 29, 0.9354
64, 30, 0.9386
64, 31, 0.9420
64, 32, 0.9452
64, 33, 0.9436
64, 34, 0.9439
64, 35, 0.9496
64, 36, 0.9369
64, 37, 0.9404
64, 38, 0.9402
64, 39, 0.9465
64, 40, 0.9437
64, 41, 0.9390
64, 42, 0.9419
65, 0, 0.9413
65, 1, 0.9382
65, 2, 0.9379
65, 3, 0.9374
65, 4, 0.9474
65, 5, 0.9387
65, 6, 0.9430
65, 7, 0.9385
65, 8, 0.9361
65, 9, 0.9362
65, 10, 0.9358
65, 11, 0.9454
65, 12, 0.9351
65, 13, 0.9394
65, 14, 0.9436
65, 15, 0.9357
65, 16, 0.9382
65, 17, 0.9417
65, 18, 0.9461
65, 19, 0.9399
65, 20, 0.9388
65, 21, 0.9439
65, 22, 0.9402
65, 23, 0.9438
65, 24, 0.9478
65, 25, 0.9463
65, 26, 0.9490
65, 27, 0.9368
65, 28, 0.9448
65, 29, 0.9383
65, 30, 0.9377
65, 31, 0.9404
65, 32, 0.9446
65, 33, 0.9431
65, 34, 0.9333
65, 35, 0.9447
65, 36, 0.9345
65, 37, 0.9381
65, 38, 0.9410
65, 39, 0.9389
65, 40, 0.9343
65, 41, 0.9345
65, 42, 0.9391
66, 0, 0.9356
66, 1, 0.9348
66, 2, 0.9321
66, 3, 0.9389
66, 4, 0.9342
66, 5, 0.9441
66, 6, 0.9419
66, 7, 0.9271
66, 8, 0.9404
66, 9, 0.9384
66, 10, 0.9350
66, 11, 0.9407
66, 12, 0.9370
66, 13, 0.9317
66, 14, 0.9389
66, 15, 0.9300
66, 16, 0.9373
66, 17, 0.9376
66, 18, 0.9361
66, 19, 0.9311
66, 20, 0.9395
66, 21, 0.9352
66, 22, 0.9338
66, 23, 0.9377
66, 24, 0.9372
66, 25, 0.9309
66, 26, 0.9336
66, 27, 0.9304
66, 28, 0.9461
66, 29, 0.9472
66, 30, 0.9380
66, 31, 0.9331
66, 32, 0.9413
66, 33, 0.9408
66, 34, 0.9293
66, 35, 0.9328
66, 36, 0.9312
66, 37, 0.9366
66, 38, 0.9333
66, 39, 0.9409
66, 40, 0.9361
66, 41, 0.9335
66, 42, 0.9385
67, 0, 0.9289
67, 1, 0.9369
67, 2, 0.9393
67, 3, 0.9321
67, 4, 0.9294
67, 5, 0.9379
67, 6, 0.9397
67, 7, 0.9259
67, 8, 0.9272
67, 9, 0.9391
67, 10, 0.9236
67, 11, 0.9324
67, 12, 0.9265
67, 13, 0.9266
67, 14, 0.9381
67, 15, 0.9228
67, 16, 0.9370
67, 17, 0.9318
67, 18, 0.9254
67, 19, 0.9183
67, 20, 0.9299
67, 21, 0.9354
67, 22, 0.9317
67, 23, 0.9322
67, 24, 0.9401
67, 25, 0.9403
67, 26, 0.9289
67, 27, 0.9277
67, 28, 0.9336
67, 29, 0.9241
67, 30, 0.9291
67, 31, 0.9363
67, 32, 0.9208
67, 33, 0.9295
67, 34, 0.9284
67, 35, 0.9253
67, 36, 0.9268
67, 37, 0.9293
67, 38, 0.9296
67, 39, 0.9285
67, 40, 0.9213
67, 41, 0.9239
67, 42, 0.9388
68, 0, 0.9315
68, 1, 0.9267
68, 2, 0.9297
68, 3, 0.9238
68, 4, 0.9291
68, 5, 0.9246
68, 6, 0.9289
68, 7, 0.9283
68, 8, 0.9210
68, 9, 0.9260
68, 10, 0.9130
68, 11, 0.9210
68, 12, 0.9277
68, 13, 0.9294
68, 14, 0.9264
68, 15, 0.9298
68, 16, 0.9280
68, 17, 0.9205
68, 18, 0.9261
68, 19, 0.9215
68, 20, 0.9200
68, 21, 0.9238
68, 22, 0.9199
68, 23, 0.9247
68, 24, 0.9312
68, 25, 0.9259
68, 26, 0.9246
68, 27, 0.9205
68, 28, 0.9149
68, 29, 0.9274
68, 30, 0.9228
68, 31, 0.9220
68, 32, 0.9257
68, 33, 0.9173
68, 34, 0.9127
68, 35, 0.9177
68, 36, 0.9198
68, 37, 0.9246
68, 38, 0.9053
68, 39, 0.9060
68, 40, 0.9140
68, 41, 0.9262
68, 42, 0.9214
69, 0, 0.9285
69, 1, 0.9086
69, 2, 0.9178
69, 3, 0.9131
69, 4, 0.9185
69, 5, 0.9073
69, 6, 0.9083
69, 7, 0.9168
69, 8, 0.9011
69, 9, 0.9175
69, 10, 0.9144
69, 11, 0.9205
69, 12, 0.9236
69, 13, 0.9165
69, 14, 0.9062
69, 15, 0.9265
69, 16, 0.9124
69, 17, 0.9199
69, 18, 0.9112
69, 19, 0.9187
69, 20, 0.9161
69, 21, 0.9163
69, 22, 0.9036
69, 23, 0.9111
69, 24, 0.9154
69, 25, 0.9083
69, 26, 0.9012
69, 27, 0.9186
69, 28, 0.9214
69, 29, 0.8923
69, 30, 0.9091
69, 31, 0.9079
69, 32, 0.9168
69, 33, 0.9142
69, 34, 0.9136
69, 35, 0.9115
69, 36, 0.9103
69, 37, 0.9170
69, 38, 0.9045
69, 39, 0.9116
69, 40, 0.9122
69, 41, 0.9233
69, 42, 0.9105
70, 0, 0.8993
70, 1, 0.9155
70, 2, 0.9145
70, 3, 0.9111
70, 4, 0.9069
70, 5, 0.9164
70, 6, 0.9020
70, 7, 0.9080
70, 8, 0.9167
70, 9, 0.8995
70, 10, 0.8909
70, 11, 0.8997
70, 12, 0.8892
70, 13, 0.9075
70, 14, 0.8979
70, 15, 0.9147
70, 16, 0.9074
70, 17, 0.9089
70, 18, 0.9123
70, 19, 0.9060
70, 20, 0.9058
70, 21, 0.9001
70, 22, 0.8878
70, 23, 0.8987
70, 24, 0.8970
70, 25, 0.8954
70, 26, 0.9086
70, 27, 0.8941
70, 28, 0.8960
70, 29, 0.8984
70, 30, 0.8928
70, 31, 0.8985
70, 32, 0.8986
70, 33, 0.8861
70, 34, 0.8878
70, 35, 0.8914
70, 36, 0.8879
70, 37, 0.8928
70, 38, 0.8930
70, 39, 0.8812
70, 40, 0.8773
70, 41, 0.9030
70, 42, 0.8977
71, 0, 0.8833
71, 1, 0.8988
71, 2, 0.8824
71, 3, 0.9016
71, 4, 0.8911
71, 5, 0.8935
71, 6, 0.8812
71, 7, 0.8871
71, 8, 0.8751
71, 9, 0.8838
71, 10, 0.8658
71, 11, 0.8850
71, 12, 0.8740
71, 13, 0.8819
71, 14, 0.8731
71, 15, 0.8755
71, 16, 0.8792
71, 17, 0.8879
71, 18, 0.8730
71, 19, 0.8577
71, 20, 0.8879
71, 21, 0.8817
71, 22, 0.8679
71, 23, 0.8722
71, 24, 0.8847
71, 25, 0.8735
71, 26, 0.8658
71, 27, 0.8646
71, 28, 0.8827
71, 29, 0.8643
71, 30, 0.8663
71, 31, 0.8739
71, 32, 0.8757
71, 33, 0.8839
71, 34, 0.8865
71, 35, 0.8756
71, 36, 0.8853
71, 37, 0.8813
71, 38, 0.8562
71, 39, 0.8667
71, 40, 0.8687
71, 41, 0.8454
71, 42, 0.8681
72, 0, 0.8657
72, 1, 0.8661
72, 2, 0.8561
72, 3, 0.8590
72, 4, 0.8703
72, 5, 0.8629
72, 6, 0.8556
72, 7, 0.8481
72, 8, 0.8606
72, 9, 0.8357
72, 10, 0.8351
72, 11, 0.8413
72, 12, 0.8457
72, 13, 0.8473
72, 14, 0.8091
72, 15, 0.8410
72, 16, 0.8423
72, 17, 0.8402
72, 18, 0.8334
72, 19, 0.8224
72, 20, 0.8343
72, 21, 0.8326
72, 22, 0.8051
72, 23, 0.8140
72, 24, 0.8384
72, 25, 0.8197
72, 26, 0.8288
72, 27, 0.8212
72, 28, 0.8279
72, 29, 0.7976
72, 30, 0.7814
72, 31, 0.8072
72, 32, 0.7785
72, 33, 0.7629
72, 34, 0.7619
72, 35, 0.7785
72, 36, 0.7680
72, 37, 0.7579
72, 38, 0.7523
72, 39, 0.7395
72, 40, 0.7203
72, 41, 0.7585
72, 42, 0.7240
73, 0, 0.7579
73, 1, 0.7326
73, 2, 0.7262
73, 3, 0.7185
73, 4, 0.6785
73, 5, 0.7402
73, 6, 0.6979
73, 7, 0.7038
73, 8, 0.7041
73, 9, 0.7261
73, 10, 0.6999
73, 11, 0.6827
73, 12, 0.6998
73, 13, 0.6675
73, 14, 0.6463
73, 15, 0.6478
73, 16, 0.6709
73, 17, 0.6152
73, 18, 0.6092
73, 19, 0.6378
73, 20, 0.6493
73, 21, 0.7091
73, 22, 0.6792
73, 23, 0.9211
73, 24, 0.6555
73, 25, 0.6401
73, 26, 0.6600
73, 27, 0.5748
73, 28, 0.5857
73, 29, 0.5423
73, 30, 0.5921
73, 31, 0.5386
73, 32, 0.5373
73, 33, 0.5477
73, 34, 0.5187
73, 35, 0.4977
73, 36, 0.5146
73, 37, 0.4919
73, 38, 0.4998
73, 39, 0.5060
73, 40, 0.5009
73, 41, 0.4810
73, 42, 0.4507
74, 0, 0.4304
74, 1, 0.4429
74, 2, 0.4078
74, 3, 0.4072
74, 4, 0.3936
74, 5, 0.3715
74, 6, 0.3974
74, 7, 0.3693
74, 8, 0.4383
74, 9, 0.3823
74, 10, 0.3663
74, 11, 0.3423
74, 12, 0.3599
74, 13, 0.3402
74, 14, 0.4172
74, 15, 0.3293
74, 16, 0.3293
74, 17, 0.2723
74, 18, 0.3163
74, 19, 0.2511
74, 20, 0.2529
74, 21, 0.2941
74, 22, 0.2908
74, 23, 0.3225
74, 24, 0.2309
74, 25, 0.2567
74, 26, 0.2395
74, 27, 0.2632
74, 28, 0.7893
74, 29, 0.5945
74, 30, 0.7927
74, 31, 0.4400
74, 32, 0.4883
74, 33, 0.9498
74, 34, 0.7318
74, 35, 0.4967
74, 36, 0.3393
74, 37, 0.3446
74, 38, 0.3197
74, 39, 0.2842
74, 40, 0.3545
74, 41, 0.2722
74, 42, 0.3367
75, 0, 0.3075
75, 1, 0.2506
75, 2, 0.2139
75, 3, 0.2193
75, 4, 0.1963
75, 5, 0.2185
75, 6, 0.2238
75, 7, 0.2295
75, 8, 0.2287
75, 9, 0.2185
75, 10, 0.2208
75, 11, 0.2147
75, 12, 0.2019
75, 13, 0.1880
75, 14, 0.2180
75, 15, 0.2058
75, 16, 0.1895
75, 17, 0.2003
75, 18, 0.1831
75, 19, 0.1945
75, 20, 0.1910
75, 21, 0.2027
75, 22, 0.2144
75, 23, 0.1822
75, 24, 0.2201
75, 25, 0.1704
75, 26, 0.1803
75, 27, 0.1779
75, 28, 0.1723
75, 29, 0.1799
75, 30, 0.1798
75, 31, 0.1974
75, 32, 0.1656
75, 33, 0.1647
75, 34, 0.1596
75, 35, 0.1629
75, 36, 0.1746
75, 37, 0.1909
75, 38, 0.1903
75, 39, 0.1564
75, 40, 0.1541
75, 41, 0.1590
75, 42, 0.1618
76, 0, 0.1700
76, 1, 0.1505
76, 2, 0.1637
76, 3, 0.1478
76, 4, 0.1630
76, 5, 0.1354
76, 6, 0.1380
76, 7, 0.1731
76, 8, 0.1633
76, 9, 0.1638
76, 10, 0.1436
76, 11, 0.1622
76, 12, 0.1341
76, 13, 0.1306
76, 14, 0.1634
76, 15, 0.1639
76, 16, 0.1490
76, 17, 0.1404
76, 18, 0.1421
76, 19, 0.1334
76, 20, 0.1353
76, 21, 0.1491
76, 22, 0.1184
76, 23, 0.1427
76, 24, 0.1176
76, 25, 0.1615
76, 26, 0.1548
76, 27, 0.1508
76, 28, 0.1355
76, 29, 0.1440
76, 30, 0.1200
76, 31, 0.1502
76, 32, 0.1431
76, 33, 0.1352
76, 34, 0.1493
76, 35, 0.1143
76, 36, 0.1345
76, 37, 0.1237
76, 38, 0.1303
76, 39, 0.1269
76, 40, 0.1502
76, 41, 0.1369
76, 42, 0.1262
77, 0, 0.1196
77, 1, 0.1282
77, 2, 0.1415
77, 3, 0.1358
77, 4, 0.1155
77, 5, 0.1361
77, 6, 0.1310
77, 7, 0.1131
77, 8, 0.1269
77, 9, 0.1190
77, 10, 0.1200
77, 11, 0.1343
77, 12, 0.1106
77, 13, 0.0988
77, 14, 0.1290
77, 15, 0.1122
77, 16, 0.1375
77, 17, 0.1375
77, 18, 0.1211
77, 19, 0.1233
77, 20, 0.1396
77, 21, 0.1440
77, 22, 0.1614
77, 23, 0.1135
77, 24, 0.1230
77, 25, 0.1352
77, 26, 0.1193
77, 27, 0.1234
77, 28, 0.1180
77, 29, 0.1292
77, 30, 0.1247
77, 31, 0.1105
77, 32, 0.1141
77, 33, 0.1217
77, 34, 0.1096
77, 35, 0.1199
77, 36, 0.1067
77, 37, 0.1144
77, 38, 0.1175
77, 39, 0.1196
77, 40, 0.1281
77, 41, 0.1299
77, 42, 0.1104
78, 0, 0.1155
78, 1, 0.1237
78, 2, 0.1274
78, 3, 0.1127
78, 4, 0.1173
78, 5, 0.1025
78, 6, 0.1088
78, 7, 0.1050
78, 8, 0.1169
78, 9, 0.0995
78, 10, 0.0960
78, 11, 0.1051
78, 12, 0.0971
78, 13, 0.1004
78, 14, 0.1121
78, 15, 0.1047
78, 16, 0.1120
78, 17, 0.1024
78, 18, 0.1185
78, 19, 0.1210
78, 20, 0.1196
78, 21, 0.1120
78, 22, 0.1022
78, 23, 0.1046
78, 24, 0.0989
78, 25, 0.1020
78, 26, 0.1029
78, 27, 0.1043
78, 28, 0.1274
78, 29, 0.1114
78, 30, 0.1264
78, 31, 0.0880
78, 32, 0.1214
78, 33, 0.0994
78, 34, 0.1137
78, 35, 0.0921
78, 36, 0.1092
78, 37, 0.0955
78, 38, 0.1098
78, 39, 0.0995
78, 40, 0.1119
78, 41, 0.0949
78, 42, 0.1204
79, 0, 0.1242
79, 1, 0.1155
79, 2, 0.0974
79, 3, 0.1098
79, 4, 0.1153
79, 5, 0.1051
79, 6, 0.1135
79, 7, 0.1097
79, 8, 0.1168
79, 9, 0.1248
79, 10, 0.0891
79, 11, 0.0947
79, 12, 0.1059
79, 13, 0.0941
79, 14, 0.0879
79, 15, 0.0900
79, 16, 0.0878
79, 17, 0.1109
79, 18, 0.1091
79, 19, 0.0892
79, 20, 0.1211
79, 21, 0.1049
79, 22, 0.1102
79, 23, 0.0907
79, 24, 0.0983
79, 25, 0.1265
79, 26, 0.1011
79, 27, 0.0879
79, 28, 0.0953
79, 29, 0.0939
79, 30, 0.1263
79, 31, 0.0836
79, 32, 0.1076
79, 33, 0.0819
79, 34, 0.1068
79, 35, 0.0945
79, 36, 0.0933
79, 37, 0.0952
79, 38, 0.0872
79, 39, 0.1220
79, 40, 0.1184
79, 41, 0.0937
79, 42, 0.0797
80, 0, 0.0965
80, 1, 0.1092
80, 2, 0.0972
80, 3, 0.0888
80, 4, 0.1258
80, 5, 0.1105
80, 6, 0.1030
80, 7, 0.1004
80, 8, 0.0938
80, 9, 0.0918
80, 10, 0.0986
80, 11, 0.0888
80, 12, 0.1008
80, 13, 0.0888
80, 14, 0.0933
80, 15, 0.1033
80, 16, 0.1012
80, 17, 0.0844
80, 18, 0.0909
80, 19, 0.0849
80, 20, 0.0866
80, 21, 0.0891
80, 22, 0.0909
80, 23, 0.1036
80, 24, 0.1121
80, 25, 0.0942
80, 26, 0.1004
80, 27, 0.1173
80, 28, 0.1021
80, 29, 0.1011
80, 30, 0.0889
80, 31, 0.0910
80, 32, 0.0807
80, 33, 0.0947
80, 34, 0.0860
80, 35, 0.0765
80, 36, 0.0792
80, 37, 0.0878
80, 38, 0.0775
80, 39, 0.0817
80, 40, 0.1083
80, 41, 0.0773
80, 42, 0.0860
81, 0, 0.1204
81, 1, 0.0989
81, 2, 0.0883
81, 3, 0.0840
81, 4, 0.1089
81, 5, 0.0960
81, 6, 0.0868
81, 7, 0.0889
81, 8, 0.1126
81, 9, 0.0916
81, 10, 0.0941
81, 11, 0.0963
81, 12, 0.0961
81, 13, 0.0945
81, 14, 0.0925
81, 15, 0.0825
81, 16, 0.0836
81, 17, 0.0932
81, 18, 0.1014
81, 19, 0.0992
81, 20, 0.0831
81, 21, 0.0978
81, 22, 0.0912
81, 23, 0.0863
81, 24, 0.0800
81, 25, 0.1055
81, 26, 0.0961
81, 27, 0.0849
81, 28, 0.0850
81, 29, 0.0857
81, 30, 0.0815
81, 31, 0.0802
81, 32, 0.0856
81, 33, 0.0807
81, 34, 0.0802
81, 35, 0.0833
81, 36, 0.1112
81, 37, 0.1105
81, 38, 0.0920
81, 39, 0.0871
81, 40, 0.1121
81, 41, 0.0774
81, 42, 0.0740
82, 0, 0.1093
82, 1, 0.0918
82, 2, 0.0978
82, 3, 0.0912
82, 4, 0.0846
82, 5, 0.0911
82, 6, 0.0908
82, 7, 0.0860
82, 8, 0.0828
82, 9, 0.0861
82, 10, 0.0908
82, 11, 0.0870
82, 12, 0.0823
82, 13, 0.0802
82, 14, 0.0848
82, 15, 0.0675
82, 16, 0.0810
82, 17, 0.0736
82, 18, 0.0861
82, 19, 0.0844
82, 20, 0.0873
82, 21, 0.0844
82, 22, 0.0925
82, 23, 0.1051
82, 24, 0.1004
82, 25, 0.1033
82, 26, 0.1035
82, 27, 0.0793
82, 28, 0.0681
82, 29, 0.0756
82, 30, 0.0674
82, 31, 0.0709
82, 32, 0.0928
82, 33, 0.0902
82, 34, 0.0877
82, 35, 0.0900
82, 36, 0.0941
82, 37, 0.0873
82, 38, 0.0637
82, 39, 0.0831
82, 40, 0.0880
82, 41, 0.0854
82, 42, 0.0934
83, 0, 0.0772
83, 1, 0.0654
83, 2, 0.0944
83, 3, 0.0767
83, 4, 0.0792
83, 5, 0.0797
83, 6, 0.0862
83, 7, 0.0900
83, 8, 0.0944
83, 9, 0.1025
83, 10, 0.0867
83, 11, 0.0861
83, 12, 0.0916
83, 13, 0.0935
83, 14, 0.0797
83, 15, 0.0897
83, 16, 0.0803
83, 17, 0.0825
83, 18, 0.0739
83, 19, 0.0789
83, 20, 0.0875
83, 21, 0.0836
83, 22, 0.0928
83, 23, 0.0772
83, 24, 0.0726
83, 25, 0.0711
83, 26, 0.0814
83, 27, 0.0806
83, 28, 0.0748
83, 29, 0.0798
83, 30, 0.0709
83, 31, 0.0746
83, 32, 0.0821
83, 33, 0.0946
83, 34, 0.0787
83, 35, 0.0812
83, 36, 0.0902
83, 37, 0.0680
83, 38, 0.0850
83, 39, 0.0726
83, 40, 0.0821
83, 41, 0.0777
83, 42, 0.0914
84, 0, 0.0814
84, 1, 0.0710
84, 2, 0.0766
84, 3, 0.0777
84, 4, 0.0827
84, 5, 0.0870
84, 6, 0.0713
84, 7, 0.0850
84, 8, 0.0770
84, 9, 0.0836
84, 10, 0.0950
84, 11, 0.0841
84, 12, 0.0844
84, 13, 0.0802
84, 14, 0.0696
84, 15, 0.0777
84, 16, 0.0773
84, 17, 0.0742
84, 18, 0.0840
84, 19, 0.0742
84, 20, 0.0738
84, 21, 0.0631
84, 22, 0.0678
84, 23, 0.0690
84, 24, 0.0727
84, 25, 0.0808
84, 26, 0.0845
84, 27, 0.0991
84, 28, 0.0736
84, 29, 0.0927
84, 30, 0.0744
84, 31, 0.0839
84, 32, 0.0879
84, 33, 0.0795
84, 34, 0.0876
84, 35, 0.0665
84, 36, 0.1216
84, 37, 0.1017
84, 38, 0.1088
84, 39, 0.0861
84, 40, 0.0875
84, 41, 0.0782
84, 42, 0.0847
85, 0, 0.0685
85, 1, 0.0779
85, 2, 0.0750
85, 3, 0.0951
85, 4, 0.0801
85, 5, 0.1061
85, 6, 0.0671
85, 7, 0.0950
85, 8, 0.0929
85, 9, 0.0837
85, 10, 0.0856
85, 11, 0.0924
85, 12, 0.0814
85, 13, 0.0738
85, 14, 0.0768
85, 15, 0.0894
85, 16, 0.0874
85, 17, 0.0656
85, 18, 0.0710
85, 19, 0.0613
85, 20, 0.0798
85, 21, 0.0830
85, 22, 0.0794
85, 23, 0.0845
85, 24, 0.0804
85, 25, 0.0776
85, 26, 0.0991
85, 27, 0.0719
85, 28, 0.0728
85, 29, 0.0744
85, 30, 0.0658
85, 31, 0.0784
85, 32, 0.0734
85, 33, 0.0679
85, 34, 0.0641
85, 35, 0.0654
85, 36, 0.0767
85, 37, 0.0776
85, 38, 0.0791
85, 39, 0.0872
85, 40, 0.0819
85, 41, 0.0749
85, 42, 0.0733
86, 0, 0.0910
86, 1, 0.0946
86, 2, 0.0881
86, 3, 0.0683
86, 4, 0.0764
86, 5, 0.0731
86, 6, 0.0696
86, 7, 0.0784
86, 8, 0.0760
86, 9, 0.0620
86, 10, 0.0736
86, 11, 0.0668
86, 12, 0.0768
86, 13, 0.0835
86, 14, 0.0694
86, 15, 0.0739
86, 16, 0.0863
86, 17, 0.0786
86, 18, 0.0746
86, 19, 0.0665
86, 20, 0.0833
86, 21, 0.0699
86, 22, 0.0577
86, 23, 0.0625
86, 24, 0.0821
86, 25, 0.0748
86, 26, 0.0901
86, 27, 0.0777
86, 28, 0.0738
86, 29, 0.0606
86, 30, 0.0847
86, 31, 0.0766
86, 32, 0.0847
86, 33, 0.0777
86, 34, 0.0657
86, 35, 0.0786
86, 36, 0.0747
86, 37, 0.0780
86, 38, 0.0678
86, 39, 0.0729
86, 40, 0.0701
86, 41, 0.0640
86, 42, 0.0746
87, 0, 0.0674
87, 1, 0.0683
87, 2, 0.0671
87, 3, 0.0668
87, 4, 0.0743
87, 5, 0.0604
87, 6, 0.0780
87, 7, 0.0694
87, 8, 0.0704
87, 9, 0.0620
87, 10, 0.0635
87, 11, 0.0625
87, 12, 0.0630
87, 13, 0.0856
87, 14, 0.0717
87, 15, 0.0961
87, 16, 0.0726
87, 17, 0.0606
87, 18, 0.0695
87, 19, 0.0691
87, 20, 0.0949
87, 21, 0.0744
87, 22, 0.0764
87, 23, 0.0883
87, 24, 0.0675
87, 25, 0.0596
87, 26, 0.0948
87, 27, 0.0970
87, 28, 0.0873
87, 29, 0.0765
